"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10"
172,"Hall County","GA","Gainesville","13","139",344,1023.72,1029.07,1026.3,1026.64,1023.29,1023.72,1033.57,1045.89,1049.92,1050.88,1049.46,1051.85,1055.72,1056.1,1050.18,1042.83,1033.12,1024.21,1016.82,1011.45,1009.28,1012.46,1013.01,1010.12,1007.21,1004.65,1002.94,1005.03,1007.61,1015.54,1028.37,1043.87,1054.76,1064.07,1069.87,1074.74,1078.32,1078.58,1075.34,1066.02,1063.05,,1063.6,1063.9,1064.71,1067.19,1068.81,1070.42,1081.6,1092.63,1096.87,1098.21,1102.67,1104.92,1107.08,1111.71,1122.98,1135.29,1150.18,1165.03,1175.76,1192.76,1194.86,1194.2,1195.02,1189.89,1189.6,1194.24,1202.33,1211.09,1221.52,1239.89,1256.43,1265.39,1266.41,1268.23,1271.25,1277.12,1285.79,1288.01,1284,1276.91,1277.2,1280.78,1281.79,1283.31,1283.04,1279.11,1275.84,1277.01,1275.01,1271.55,1266.05,1256.22,1248.76,1245.48,1247.84,1251.71,1257.21,1255.68,1239.85,1228.94,1223.68,1225.18,1233.04,1244.34,1257.31,1266.41,1271.06,1277.91
2159,"Cabarrus County","NC","Charlotte-Concord-Gastonia","37","025",345,854.16,884.88,903.96,929.31,939.04,941.38,936.86,928.51,922.11,918.25,922.65,937.22,952.23,954.37,951.47,951.13,953.81,956.41,960.47,964.58,974.2,981.95,988.82,988.65,987.66,983.32,972.88,957.6,951.26,950.1,949.35,956.48,970.26,988.09,1002.02,1013.88,1020.67,1023.94,1026.29,1023.88,1023.15,,1018.75,1013.54,1004.81,1000.04,1004.73,1008.86,1011.97,1018.31,1023.33,1029.79,1036.98,1043.67,1056.88,1069.16,1081.81,1102.91,1112.38,1114.72,1114.65,1107.83,1102.84,1097.91,1100.62,1103.58,1106.07,1108.78,1114.93,1121.49,1130.91,1141.58,1154.13,1163.81,1164.23,1154.42,1128.57,1110.24,1099.55,1094.38,1106.38,1119.58,1135.39,1146.07,1147.35,1144.95,1143.43,1142.06,1149.81,1164.02,1178.56,1191.86,1205.21,1209.28,1217.02,1225.43,1230.97,1241.08,1249.51,1253.4,1235.05,1225.37,1221.93,1221.93,1226.1,1235.28,1246.3,1250.45,1248.17,1252.8
2023,"Shawnee County","KS","Topeka","20","177",346,679.44,685.17,687.75,692.15,689.09,683.98,683.64,687.38,700.6,715.14,728.95,741.42,747.27,745.24,743.88,744.54,744.16,745.34,744.6,747.58,758.94,773.54,785.57,793.73,797.42,796.6,798.82,799.73,789.41,779.32,770.4,761.77,752.28,748.04,751.97,762.35,764.28,767.67,767.92,764.61,759.46,756.9,758.72,761.38,763.03,764.11,766.91,767.21,762.92,762.11,763.6,764.45,762.69,761.57,765.11,768.36,774.67,778.83,782.49,783.82,784.74,786.31,786.6,784.4,784.92,783.96,784.44,785.95,786.47,785.68,784.15,785.07,790.43,791.84,791.89,791.59,793.73,793.49,794.51,795.11,796.77,796.96,796.43,796.93,793.31,790.38,788.82,788.72,786.5,786.24,787.89,790.12,796.7,812.03,824.97,830.8,832.1,830.96,831.24,828.38,822.65,816.33,809.7,803.23,801.17,803.32,805.3,808.64,813.22,819.28
2141,"Berkeley County","SC","Charleston-North Charleston","45","015",347,943.2,947.28,947.91,948.34,946.05,948.9,955.21,960.15,964.51,970.55,975.43,978.15,979.2,979.35,986,995.1,1010.24,1015.63,1019.07,1021.87,1027.41,1033.85,1038.06,1044.82,1050.59,1056.14,1061.16,1064.47,,1081.29,1086.78,1093.49,1101.98,1114.93,1131.58,1144.96,1153.09,1158.16,1165.6,1169.9,1168.14,,1170.44,1176.5,1185.52,1190.47,1195.57,1198.89,1205.44,1217.85,1234.53,1250.33,,1278.4,1284.51,1285.95,1284.56,1281.81,1280.58,1277.93,1282.37,1288.21,1282.61,1279.33,,1295.05,1301.63,1305.64,1311.41,1320.52,1330.53,1343.51,1358.62,1361.19,1358.08,1357.65,1356.04,1355.85,1362.82,1372.59,1384.79,1395.98,1402.51,1404.43,1390.02,1381.83,1377.11,1375.74,1382.64,1389.2,1395.42,1400.96,1405.73,1408.73,1411.82,1416.28,1420.83,1422.2,1423.16,1412.89,1382.73,1367.02,1360.31,1358.93,1365.33,1373.26,1380.24,1385.11,1389.63,1402.82
1285,"Onslow County","NC","Jacksonville","37","133",348,976.23,981.11,981.16,982.78,,982.53,980.04,977.03,974.73,972.02,970.13,967.94,964.6,960.09,958.75,958.56,,960.73,961.82,963.12,964.79,966.13,966.19,965.92,962.98,957.15,952.98,947.75,,936.92,933.39,930,929.42,935.92,943.42,949.55,946.94,942.32,938.9,935.57,931.28,,923.73,920.16,918.59,917.5,919.51,923.18,922.8,919.76,913.47,907.93,905.29,903.28,905.41,909.05,914.34,920.43,926.85,931.75,934.34,937.26,933.44,928.27,924.02,923.64,921.38,917.27,916.27,915.86,913.17,909.37,907.88,905.16,899.06,892.57,889.43,885.05,884.36,883.11,891.03,896.71,902.16,906.52,914.78,916.81,916.52,915.11,912.67,910.15,909.64,911.84,914.64,922.99,929.2,932.94,934.75,939.82,943.69,947.31,,935.08,934.36,934.94,941.08,949.45,960.42,971.09,976.58,988.31
1380,"Shasta County","CA","Redding","06","089",349,1273.68,1275.17,1262.97,1259.56,1255.56,1262.55,1254.89,1203.69,1207.1,1210.49,1165.66,1121.35,1086.23,1072.07,1056.78,1054.19,1057.38,1061.97,1075.32,1081.68,1080.49,1070.97,1059.31,1051.18,1030.69,1013.15,997.4,990.06,988.76,998.69,1024.23,1047.58,1055.56,1063.59,1063.85,1074.52,1089.47,1099.44,1107.99,1103.08,1098.21,,1090.59,1089.95,1089.48,1086.55,1087.42,1096.18,1115.41,1136.94,1160.83,1177.75,1185.38,1188.29,1193.79,1194.66,1197.95,1202.62,1210.65,1216.24,1232.26,1250.3,1259.02,1254.76,1244.94,1235.02,1230.65,1230.95,1231.24,1224.12,1218.82,1218.55,1220.78,1228.43,1238.16,1247.88,1254.48,1255.24,1251.16,1249.84,1250.47,1256.3,1261,1262.86,1263.15,1256.73,1255.71,1256.73,1257.61,1265.99,1274.45,1274.89,1274.19,1271.61,1268.98,1273.52,1284.97,1297.93,1308.46,1333.16,1331.74,1337.91,1347.2,1362.86,1382.56,1398.02,1408.78,1413.09,1413.14,1377.09
2820,"Outagamie County","WI","Appleton","55","087",350,786.21,772.72,762.17,755,749.46,746.1,740.09,733.78,728.04,796.59,,,1008.33,1027.94,1034.59,1036.04,1033.24,1032.83,1034.18,1038.39,1031.97,1031.13,1031.23,1049.68,1065.05,1072.48,1077.8,1073.06,1064.85,1058.22,1011.45,989.7,995.51,1014.1,1042.78,1064.03,1090.91,1100.39,1096.83,1076.08,1047.41,1033.27,1022.49,1014.16,1034.68,1054.73,1064.11,1076.08,1087.56,1095.07,1114.66,1134.91,1151.58,1130.31,1114.92,1115.03,1113.85,1110.88,1074.22,1042.78,1023.69,1031,1036,1026.39,1025.58,1029.25,1033.36,1046.51,1059.09,1068.18,1076.43,1096.56,1117.92,1133.53,1142.68,1137.17,1113.32,1096.31,1088.22,1090.14,1101.49,1122.13,1124.06,1132.99,1137.05,1132.14,1131.38,1121.26,1112.84,1094.56,1074.04,1064.08,1049.14,1047.24,1055.84,1072.03,1072.15,1068.62,1070.69,1074.94,1066.66,1072.66,1084.59,1099.92,1112.79,1118.65,1120.94,1121.54,1123.42,1137.11
1711,"Forsyth County","GA","Atlanta-Sandy Springs-Roswell","13","117",351,1524.71,1523.68,1515.87,1500.7,1485.31,1474.09,1464.31,1461.98,1466.2,1476.14,1482.45,1489.9,1489.08,1483.9,1479.68,1476.31,1480.37,1486.35,1485.83,1490.93,1499.41,1511.1,1525.06,1537.58,1538.27,1530.36,1520.07,1513.57,1507.68,1506.44,1510.84,1520.23,1532.68,1541.79,1549.04,1557.4,1570.09,1576.38,1584.51,1589.34,1592.92,,1598.49,1599.62,1600.4,1605.26,1613.75,1630.66,1662.35,1679.68,1690.21,1702.06,,1730.78,1734.09,1739.03,1743.99,1751.69,1761.79,1782.65,1801.33,1805.61,1801.7,1794.49,,1803.39,1794.99,1786.09,1782.12,1788.93,1801.86,1809.08,1806.27,1798.73,1789.67,1786.23,1777.61,1771.93,1771.02,1776.96,1788.08,1801.15,1812.13,1815.39,1807.7,1794.46,1781,1769.62,1767.68,1766.44,1765.15,1765.36,1767.89,1777.31,1784.9,1787.58,1788,1786.66,1784.44,1780.22,1768.67,1765.76,1767.05,1771.09,1777.83,1783.36,1780.65,1779.35,1783.19,1797.29
872,"Benton County","WA","Kennewick-Richland","53","005",352,1090.02,1097.72,1109.04,1121.04,1118.57,1111.31,1121.15,1132.71,1166.05,1198.02,1226.87,1247.1,1257.6,1259.32,1254.78,1238.77,1233.46,1228.81,1217.51,1205.05,1198.88,1185.78,1166.77,1151.68,1152.05,1161.94,1170.52,1171.69,1166.27,1150.59,1146.31,1153.73,1148.28,1129.66,1128.03,1136.97,1126.81,1111.39,1105.08,1092.66,1074.13,,1052.17,1065.45,1082.88,1097.28,1127.02,1162.34,1192.98,1222.83,1228.09,1211.68,1196.65,1179.65,1173.83,1184.21,1215.58,1258.91,1299.2,1290.48,1309.93,1314.89,1290.42,1261.74,1235.2,1223.93,1226.49,1237.83,1252.57,1261.35,1265.34,1262.86,1262.12,1250.09,1239.64,1232.82,1242.88,1257.27,1268.13,1270.02,1273.23,1273.4,1277.58,1281.88,1280.14,1280.48,1284.19,1289.69,1296.49,1303.56,1297.92,1287.68,1293.8,1300.76,1309.92,1310.47,1305.38,1299.59,1292.63,1285.33,1271.89,1261.45,1255.44,1257.41,1275.32,1305.69,1335.33,1358.98,1375.18,1378.4
2354,"Imperial County","CA","El Centro","06","025",353,1973,2079.64,2080.39,2086.96,2035.17,2057.22,2044.57,2094.74,2053.94,2009.25,1967.51,1904.39,1850.32,1820.64,1797.07,1777.52,1751.11,1724.12,1715.96,1698.4,1672.14,1663.73,1651.43,1623.79,1601.05,,,,,,955.08,937.2,926.79,894.4,861.32,835.07,816.77,797.89,773.45,748.75,735.7,,742.08,759.94,782.07,797.04,797.28,780.86,764.22,801.83,824.18,820.17,806.09,801.66,814.41,854.13,891.72,928.92,928.5,918.32,898.89,887.9,873.55,870.33,,866.18,874.58,839.8,819.38,836.94,873.52,902.81,916.08,895.67,883.55,875.09,905.97,927.47,964.83,996.19,1015.9,1024.8,1039.96,1049.67,1048.45,1049.49,1028.52,993.38,960.24,944.96,957.76,998.99,1030.7,1052.74,1052.65,1023.64,989.27,971.32,978.67,991.69,,980.38,971.64,966.84,960.44,957.38,965.43,977.26,999,1005.4
2249,"Delaware County","OH","Columbus","39","041",354,1204.84,1207.8,1214.28,1217.67,1212.89,1203.16,1198.36,1217.48,1239.62,1267.34,1315.66,1354.54,1384.77,1400.67,1405.01,1417.2,1441.87,1459.04,1473.71,1475.31,1461.6,1443.18,1417.35,1421.71,1426.91,1439.46,1446.59,1442.2,1430.29,1427.85,1419.26,1410.65,1413.48,1425.55,1438.53,1451.62,1472.05,1480.68,1503.58,1502.31,1484.32,1475.38,1479.24,1489.53,1491.5,1497.63,1515.96,1527.95,1522.72,1512.85,1496.89,1482.69,1476.38,1484.85,1495.09,1512.67,1528.22,1546.62,1563.8,1574.33,1586.27,1586.75,1585.41,1581.33,1574.8,1571.93,1560.59,1578.1,1602.81,1629.9,1638.96,1637.3,1622.75,1618.24,1612.31,1602.37,1601.34,1596.67,1598.83,1607.47,1613.28,1615.5,1609.16,1607.28,1613.33,1619.85,1624.73,1623.4,1622.1,1618.79,1615.46,1615.82,1609.03,1608.84,1618.55,1622.65,1633.32,1629.96,1622.36,1610.47,1565.58,1546.18,1538.48,1540.01,1556.07,1577.14,1589.78,1599.03,1591.28,1586.3
3041,"Tippecanoe County","IN","Lafayette-West Lafayette","18","157",355,922.48,947.6,971.67,984.09,943.88,907.12,869.8,846.45,812.41,807.67,817.72,826.19,834.35,842.72,845.71,845.99,846.08,836.86,830.86,830.75,839.61,848.68,856.71,863.58,867.09,863.76,864.75,864.86,864.27,857.1,850.43,847.61,854.09,861.82,868.52,869.63,868.32,874.71,885.52,891.22,888.06,,884.24,890.82,893.23,890.04,899.28,906.88,920.75,931.49,943.4,947.07,950.72,952.39,934.33,921.79,921.3,927.33,923.53,928.8,936.25,946.26,951.97,956.1,961.41,965.42,972.49,985.24,996.44,1002.51,1008.9,1017.39,1025.06,1032.2,1035.53,1034.86,1035.56,1032.99,1028.83,1029.58,1035.56,1046.57,1060.72,1075.04,1079.52,1077.85,1076.89,1069.44,1063.45,1057.4,1050.02,1032.22,1022.5,1016.67,1009.6,997.98,995.68,1002.76,1011.98,1020.47,1026.6,1025.75,1022.91,1021.13,1015.29,1011.33,1009.5,1018.21,1034.11,1074.06
2341,"Hernando County","FL","Tampa-St. Petersburg-Clearwater","12","053",356,900.77,916.2,922.15,927.67,935.01,945.29,955.11,962.63,966.97,966.33,968.98,970.86,972.34,972.95,976.31,979.95,979.48,977.45,976.61,974.14,973.57,974.19,974.76,978.35,984.78,993.29,999.24,1002.84,1002.25,1001.03,999.2,1000.39,1004.96,1009.11,1013.25,1020.16,1031.08,1039.7,1045.23,1050.19,1057.09,,1062.11,1056.61,1055.02,1056.64,1061.1,1057.67,1054.72,1052.79,1051.77,1056.94,1077.17,1094.08,1115.73,1131.49,1147.94,1158.78,1164.47,1172.22,1180.05,1182.31,1191.9,1205.64,1220.15,1218.81,1214.09,1211.26,1207.8,1208.84,1210.67,1214.81,1218.15,1218.36,1215.77,1213,1210.3,1212.04,1217.33,1221.86,1229.99,1237.76,1241.47,1245.11,1226.85,1207.92,1190.06,1198.84,1208.28,1213.9,1216.63,1211.34,1214.91,1214.97,1217.29,1226.84,1233,1239.83,1242.1,1242.11,1222.84,1212.59,1207.16,1206.11,1211.13,1221.46,1232.76,1242.3,1250.42,1276.43
1191,"Medina County","OH","Cleveland-Elyria","39","103",357,1011.06,1016.11,1021.03,1020.02,1034.76,1033.05,1025.68,1021.87,1022.58,1028.11,1040.66,1041.76,1036.53,1044.6,1066,1104.24,1142.11,1151.03,1154.67,1166.78,1177.34,1164.14,1154.62,1148.01,1149.83,1133.29,1117.68,1125.07,1160.06,1166.7,1166.13,1147.79,1135.63,1135.97,1157.59,1163.02,1162.94,1162.76,1159.32,1154.19,1162.64,,1168.68,1173.12,1182.66,1181.31,1185.97,1186.82,1181.13,1177.39,1180.87,1180.96,1193.96,1208.08,1217.66,1241.7,1256.62,1257.56,1259.82,1266.51,1274.32,1275.14,1277.88,1276.69,1274.27,1272.63,1277.66,1291.37,1308.25,1314.18,1315.24,1304.62,1287.04,1252.12,1219.81,1189.08,1187.73,1205.58,1219.75,1217.97,1222.49,1226.12,1224.61,1232.96,1236.04,1237.42,1241.66,1240.44,1237,1234.22,1235.51,1230.81,1235.8,1229.94,1233.3,1233.02,1244.67,1252.37,1266.67,1267.57,1234.97,1219.2,1218.56,1224.61,1239.2,1256.29,1279.54,1292.67,1289.57,1283.69
2982,"Montgomery County","TN","Clarksville","47","125",358,856.38,869.46,862.97,853.93,837.8,827.81,819.8,797.38,792.19,792.61,810.92,831.29,847.27,851.4,853.13,853.71,,865.74,871.48,878.91,889.74,900.58,910.57,915.07,915.7,915.19,910.8,902.31,893.67,889.4,887.39,885.17,883.2,885.61,887.44,884.21,883.72,886.92,895.13,897.7,902.58,905.02,905.95,905.17,900.39,895.99,894.13,893.27,893.61,891.35,890.06,887.67,889.54,888.53,891.28,899.11,911.17,923.82,937.47,944.53,949.73,950.02,944.47,941.7,940.52,939.51,937.49,935.3,939.31,945.16,952.89,955.36,954.24,946.98,938.81,931.45,928.3,927,928.41,932.74,939.49,952.15,962.58,972.2,978.78,974.76,968.89,964.7,961.58,959.18,962.27,965.36,967.36,965.46,966.12,965.96,963.09,959.19,956.01,954.34,945.2,940.47,936.52,933.64,933.43,935.31,938.98,943.77,,967.22
2449,"Muskegon County","MI","Muskegon","26","121",359,878.38,906.15,919.22,932.41,928.11,920.63,910.1,908.25,922.43,940.36,973.86,990.33,991.5,932.67,871.69,824.4,790.85,772.08,758.41,746.21,735.25,732.61,726.71,720.65,724.02,729.74,734.67,735,734.06,734.17,729.86,725.5,718.86,715.59,718.25,724.75,727.1,709.66,685.8,670.71,659.18,653.47,651.27,652.93,658.54,663.06,661.68,664.85,662.39,663.96,665.64,662.66,652.59,643.4,636.83,632.52,635.27,637.06,647.35,656.52,671.68,680.28,687.03,691.47,703.81,710.18,713.6,714.75,716.36,717.2,714.61,724.61,735.2,741.14,744.7,748.07,746.85,755.1,767.1,781.15,789.02,789.68,788.57,797.66,805.11,808.84,809.07,805.91,805.2,805.28,805.93,807.27,817.36,824.32,829.44,833.32,836.39,837.31,838.54,836.21,824.05,818.39,813.93,811.85,820.11,826.43,830.04,836.24,841.87,853.69
860,"Beaver County","PA","Pittsburgh","42","007",360,984.3,996.7,1001.93,1006.77,1001.46,993.36,975.43,959.73,958.87,946.73,923.01,912.83,896.53,884.94,875.61,822.62,828.96,868.78,893.51,911.38,931.01,947.12,955.48,965.87,971.88,988.8,957.82,934.2,905.27,875.32,847.69,842.51,854.72,866.44,873.62,880.68,887.4,907.17,940.6,954.86,956.05,,902.68,850.33,810.7,787.79,787.42,791.33,788.54,787.47,788.67,788.03,779.54,776.62,781.4,799.43,826.5,843.64,858.16,868.46,876.03,871.65,869.23,870.59,871.19,875.82,871.13,860.69,857.61,856.93,854,844.5,834.54,830.3,833.83,832.51,832.98,832.42,832.59,832.52,837.28,843.08,857.16,871.89,887.4,892.6,888.47,884.72,880.97,883.07,890.61,898.04,908.03,914.85,914.38,911.11,905.8,902.05,893.26,885.94,876.8,865.59,853.06,846.15,845.41,852.75,865.5,879.42,888.31,914.67
1225,"Monroe County","PA","East Stroudsburg","42","089",361,1167.02,1180.28,1186.38,1188.8,1195.5,1203.86,1209.48,1212.43,1219,1219.98,1222.24,1221.16,1220.35,1216.78,1213.05,1201.92,1194.49,1188.37,1183.72,1182.45,1185.87,1190.42,1192.57,1194.33,1189.59,1184.26,1177.03,1166.92,1159.35,1153.11,1149.56,1150.84,1158.94,1169.8,1178.78,1184.83,1188.54,1187.42,1179.76,1173.26,1165.32,,1162.77,1164.52,1164.93,1167.06,1170.58,1175.76,1183.39,1187.31,1189.49,1188.22,1187.53,1183.34,1182.12,1179.61,1183.45,1189.4,1199.4,1206.32,1210.88,1208.54,1203.61,1198.93,1199.35,1202.97,1204.19,1203.79,1202.88,1204.12,1208.64,1212.28,1215.14,1219.27,1226.62,1239.26,1247.58,1248.75,1248.5,1248.24,1254.74,1262.1,1275.31,1289.24,1292.69,1291.73,1288.08,1285.93,1285.12,1283.1,1278.43,1272.42,1265.92,1263.85,1260.98,1262.4,1266.44,1268.7,1269.64,1268.25,1252.64,1248.07,1248.25,1255.13,1266.53,1277.34,1288.61,1298.13,1305.49,1313.25
1186,"McLean County","IL","Bloomington","17","113",362,1228.98,1235.43,1232.45,1232.64,1217.41,1205.08,1183.44,1194.9,1196.57,1204.8,1207.4,1211.46,1203.18,1187.9,1080.91,,,,851.87,920.42,982.24,1015.3,1050.1,1098.4,1155.89,1155.41,1115.77,1038.37,959.79,899.41,854.47,873.96,854.58,842.3,846.82,855.05,843.48,838.39,847.84,864.24,870.76,,872.18,867.18,863.11,858.83,863.7,873.23,900.43,923.15,929.23,930.72,928.18,922.63,925.34,939.89,943.49,933.96,913.67,891.38,880.99,872.23,860.62,850.98,848.4,848.77,846.44,845.33,843.27,842.78,839.84,840.04,841.22,842.95,845.56,847.28,844.6,843.18,839.02,837.59,840.4,843.73,847.54,850.54,842.39,849.86,851.22,852.67,853.28,851.13,841.96,832.28,826.58,805.4,797.58,796.28,799.13,803.79,803.89,797.68,784.52,772.34,766.48,764.07,765.9,765.09,764.71,741.28,725.55,746.95
2805,"Minnehaha County","SD","Sioux Falls","46","099",363,,,,,,,763.78,780.22,787.52,795.02,783.87,780.86,774.12,765.94,757.62,746.63,744.86,737.71,722.39,713.39,705.47,713.87,720.86,,,,,,803.41,792.52,786.1,795.87,815.52,830.77,838.68,848.11,859.9,856.43,876.56,901.98,911.76,,918.9,918.75,916.97,919.34,945.26,968.29,983.75,991.57,986.18,975.57,968.07,963.16,959.42,965.74,981.33,989.12,996.04,998.12,1000.99,1004.39,1014.75,1015.66,1008.59,994.33,974.7,962.15,965.45,967.23,960.82,961.04,956.75,956.8,961.48,963.43,958.74,944.16,934.02,931.97,942.89,963.74,973.42,978.34,968.13,966.41,965.98,962.6,958.15,954.61,955.58,950.97,948.17,946.58,946.82,948.06,950.26,953.63,948.43,940.35,940.34,934.68,930.13,930.77,936.46,942.79,947.85,949.96,948.18,954.56
2360,"Johnston County","NC","Raleigh","37","101",364,,,,1000.17,995.72,996.86,997.13,992.34,999.19,996.53,987.4,984.4,983.87,987.15,981.77,980.58,979.97,977.93,973.74,979.15,999.29,1010.66,1014.47,1009.11,1002.22,992.98,984.74,976.24,976.56,979.2,981.91,984.41,987.43,992.29,1005.25,1014.69,1022.76,1034.62,1042.52,1047.68,1054.01,1057.18,1049.09,1028.24,1007,988.91,986.23,995.12,1011.39,1021.12,1024.99,1028.6,1039.93,1048.67,1067.83,1087.12,1106.55,1121.84,1137.98,1138.76,1135.1,1130.2,1126.02,1123.91,1126.87,1129.1,1125.35,1119.31,1112.87,1121.62,1139.78,1148.23,1144.33,1145.68,1150.26,1159.72,,1165.5,1155.17,1153.88,1164.41,1178.51,1186.43,1190.32,1178.8,1176.2,1170.14,1168.09,1176.3,1183.46,1186.33,1182.64,1184.92,1190.41,1197.59,1207.65,1214.7,1219.66,1222.87,1222.91,1201.45,1195.81,1195.41,1193.89,1195.14,1197.23,1205.4,1212.35,1216.21,1227.2
67,"Bay County","FL","Panama City","12","005",365,1110.87,1114.35,1127.15,1139.86,1155.9,1145.03,1115.48,1083.52,1057.81,1056.55,1058.55,1061.17,1063.03,1063.61,1061.18,1057.44,1049.39,1038,1023.13,1009.19,1007.68,1011.29,1018.47,1023.83,1023.77,1016.37,1009.88,1005.93,1011.77,1012.98,1017.27,1019.36,1024.86,1029.59,1043.41,1060.54,1081.19,1098.13,1109.19,1121.36,1126.18,1128.6,1126.17,1125.99,1126.03,1127.47,1137.29,1147.05,1158.84,1165.87,1168.38,1173.44,1175.27,1176.73,1187.81,1195.06,1212.6,1231.57,1248.4,1262.34,1265.58,1265.5,1258.28,1254.18,1252.07,1260.13,1265.3,1267.16,1267.11,1266.07,1274.78,1281.75,1283.74,1290.91,1287.17,1283.35,1278.39,1276.14,1271.03,1269.55,1269.43,1273.63,1282.79,1287.2,1284.63,1275.74,1266.35,1262.98,1269.03,1276.18,1281.98,1286.79,1295.24,1304.27,1312.98,1319.52,1319.12,1316.74,1322.09,1347.89,1369.82,1426.49,1513.67,1601.4,1680.56,1744.77,1788.29,1803.34,1786.21,1692.78
283,"Pitt County","NC","Greenville","37","147",366,828.6,847.5,854.3,856.61,858.69,853.41,847.82,841.52,835.88,823.9,815.23,809.13,809.5,812.42,813.22,814.71,810.93,805.94,801.56,794.92,789.48,788.39,797.33,799.14,797.36,793.77,791.81,790.53,790.84,790.61,793.33,804.4,813,822.7,828.33,829.07,832.09,833.84,834.68,832.53,831.55,831.06,833.4,838.09,844.09,850.83,856,858.44,862.36,864.62,866.25,866.6,868.9,869.8,871.61,874.64,878.62,881.7,882.87,882.41,883.82,885.8,888.81,887.33,887.47,884.77,884.7,885.57,888.47,892.23,896.61,898.78,901.76,902.85,904.89,905.59,904.76,902.57,900.57,898.9,897.94,898.42,899.07,903.1,908.74,912.79,914.35,914.84,914.43,914.77,915.12,914.59,914.85,918.2,918.02,915.9,912.57,912.78,918.38,927.51,926.29,928.04,926.54,926.7,931.32,936.75,943.56,948.7,946.95,948.82
1595,"Carroll County","MD","Baltimore-Columbia-Towson","24","013",367,1509.44,1517.02,1521.3,1517.2,1508.76,1490.97,1474.2,1461.7,1453.84,1453.28,1478.51,1517.89,1543.49,1543.34,1522.63,1488.37,1455.29,1430.24,1428.88,1422.24,1414.15,1412.55,1417.17,1426.72,1437.98,1443.19,1441.82,1447.41,1456,1464.37,1469.97,1475.3,1495.23,1494.34,1486.22,1476.08,1481.02,1484.67,1487,1481.7,1479.92,1479.03,1482.32,1494.29,1500.19,1503.48,1518.14,1529.17,1546.04,1555.7,1560.39,1557.15,1556.99,1551.93,1553.98,1556.41,1569.09,1582.81,1594.69,1605.28,1616.91,1621.62,1621.26,1619.62,1611.55,1602.48,1588.13,1578.1,1583.7,1591.64,1607.82,1611.22,1588.89,1581.27,1586.51,1586.86,1579.76,1568.55,1557.86,1553.96,1554.14,1556.59,1556.09,1560.28,1559.22,1555.48,1540.16,1525.08,1513.52,1518.67,1527.96,1532.29,1532.24,1527.57,1522.63,1521.02,1518.58,1518.4,1521.67,1519.42,1513.46,1504.86,1495.04,1486.77,1487.7,1494.28,1503.81,1514.51,1526.8,1525.9
2878,"Winnebago County","WI","Oshkosh-Neenah","55","139",368,667.69,671.02,675.1,678.36,683.6,677.77,668.24,662.08,662.58,714.22,774.14,824.38,851.48,858.24,848.44,841.43,828.21,803.55,777.36,759.44,748.91,781.85,810.71,818.53,823.78,827.67,836.52,842.29,817.08,784.92,749.77,744.49,764.87,790.89,817.3,833.12,850.68,860.61,866.42,859.41,837.66,,787.33,753.61,733.56,718.07,705.63,707.9,722.17,780.44,807.36,856.38,864.92,844.91,830.06,848.06,846.95,827.28,807.38,782.24,770.05,755.03,755.08,748.24,741.8,758.67,764.25,770.76,769.99,764.2,768.11,782.65,791.6,787.19,764.11,745.29,736.16,748.51,753.59,786.36,815.62,836.85,869.93,910.68,923.41,929.18,923.01,918.81,908.98,898.42,901.77,901.67,895.94,879.12,863.53,846.56,842.12,847.82,860.53,874.48,872.41,874.94,881.74,895.31,902.89,902.95,890.88,885.92,891.36,924.21
